timestamp,entry_id,title,video_ids,status,detail
2026-04-14 20:28:31,6802888565280028149,NIHSSスコア5点以下の軽症脳梗塞における急性期抗血栓療法の選択,Qrz4Hmj20aQ,ok,https://hinyan1016.hatenablog.com/entry/2025/10/08/142332
2026-04-14 20:28:33,6802888565278587043,主治医意見書で迷わない！障害高齢者・認知症高齢者の日常生活自立度を覚えるコツ,XvxQdhKtdzg,ok,https://hinyan1016.hatenablog.com/entry/2025/10/08/021153
2026-04-14 20:28:34,6802888565278318147,制御性T細胞の発見が拓いた免疫学の新時代 — 坂口志文先生のノーベル賞研究を解説,9hfiveQ6Z-E,ok,https://hinyan1016.hatenablog.com/entry/2025/10/07/071626
2026-04-14 20:28:36,6802888565275603079,筋萎縮性側索硬化症（ALS）における高エネルギー栄養療法と胃ろう早期導入のエビデンスレビュー,DyUtNIs_JjM,ok,https://hinyan1016.hatenablog.com/entry/2025/10/05/201316
2026-04-14 20:28:38,6802888565268301602,日本におけるてんかん患者の運転免許制度 – 中型・準中型免許を中心に,KX_rDv-ZyYs,ok,https://hinyan1016.hatenablog.com/entry/2025/10/02/115704
2026-04-14 20:28:40,6802888565257890696,ポリカルボフィルカルシウム（ポリフル）の供給不足と代替薬の選び方,bq7S_Jt8bB4,ok,https://hinyan1016.hatenablog.com/entry/2025/09/27/224555
2026-04-14 20:28:42,6802888565242902711,成人のチックとてんかん発作の鑑別ポイント,dA0CZjIlXmk|l75_uEo7ZL0|fMQA23i2sqE|TuvU0Ouyk9o,ok,https://hinyan1016.hatenablog.com/entry/2025/09/20/081129
2026-04-14 20:28:44,6802888565227131700,なぜ東日本は50Hz、西日本は60Hz？日本で交流周波数が異なる理由,Qyba5zOwsUM,ok,https://hinyan1016.hatenablog.com/entry/2025/09/11/191613
2026-04-14 20:28:46,6802888565217981357,フェンフルラミン（フィンテプラ）による難治てんかんの治療,pJ19zF_tVHs,ok,https://hinyan1016.hatenablog.com/entry/2025/09/06/083747
2026-04-14 20:28:48,6802888565214750532,心房細動による脳塞栓後の抗凝固療法：CHA₂DS₂-VASc評価と治療戦略,Ab2CE8BvbHE,ok,https://hinyan1016.hatenablog.com/entry/2025/09/04/184231
2026-04-14 20:28:50,6802888565214255487,高齢嚥下障害患者の誤嚥性肺炎における抗菌薬治療ガイド,jJtD5K-QCW0,ok,https://hinyan1016.hatenablog.com/entry/2025/09/04/113855
2026-04-14 20:28:53,6802888565212124111,医師が考えるFIRE（早期リタイア）：経済的自由で人生にゆとりを,BhrRr9byMaw,ok,https://hinyan1016.hatenablog.com/entry/2025/09/03/114055
2026-04-14 20:28:55,6802418398566190038,FreeStyleリブレ2の保険適用と利用方法（リライト版）,n5UDL1W4Sh4,ok,https://hinyan1016.hatenablog.com/entry/2025/08/28/190822
2026-04-14 20:28:57,6802418398565654765,熱中症の危険因子と予防対策,5JTZ9YX6v8M,ok,https://hinyan1016.hatenablog.com/entry/2025/08/28/103421
2026-04-14 20:28:58,6802418398565476182,ドラッグ・リポジショニング解説：臨床医のための実務ガイド,f2D4C-c8UlI,ok,https://hinyan1016.hatenablog.com/entry/2025/08/28/063350
2026-04-14 20:29:01,6802418398555993595,ヘルペス脳炎（HSV脳炎）の診断と治療,fH4Mto-zsdA,ok,https://hinyan1016.hatenablog.com/entry/2025/08/21/095937
2026-04-14 20:29:03,6802418398553833277,CRISPR/Cas9の仕組みと最新動向（2025年）,1BXYSGepx7Q|jAhjPd4uNFY|TdBAHexVYzc,ok,https://hinyan1016.hatenablog.com/entry/2025/08/19/204155
2026-04-14 20:29:05,6802418398552224768,心肺蘇生後の脳機能予後評価：最新エビデンスに基づく実践ガイド,yUbgjGNkOmM,ok,https://hinyan1016.hatenablog.com/entry/2025/08/18/204551
2026-04-14 20:29:07,6802418398549884277,アドバンス・ケア・プランニング（ACP）を深掘り：人生会議のすすめ,R-DoUejX7eo,ok,https://hinyan1016.hatenablog.com/entry/2025/08/17/082426
2026-04-14 20:29:10,6802418398542671388,幸福とは何か——定義から実践までのやさしい大全,5sqtSqbo1mQ,ok,https://hinyan1016.hatenablog.com/entry/2025/08/12/051403
2026-04-14 20:29:12,6802418398537219711,肝性脳症（Hepatic Encephalopathy: HE）完全ガイド 2025年版,HPiIdbZzj4A,ok,https://hinyan1016.hatenablog.com/entry/2025/08/07/221658
2026-04-14 20:29:14,6802418398535691032,右基底核脳梗塞による吃逆：文献的検証と臨床的意義,c8nUpMDVshI,ok,https://hinyan1016.hatenablog.com/entry/2025/08/06/102359
2026-04-14 20:29:16,6802418398535606766,"眼筋型重症筋無力症（Ocular Myasthenia Gravis, OMG）- 2025年最新エビデンス",VAAwXB_Q3qU,ok,https://hinyan1016.hatenablog.com/entry/2025/08/06/094802
2026-04-14 20:29:18,6802418398498158524,昆虫はなぜ海にいないのか？,-AUrS9jpbYI,ok,https://hinyan1016.hatenablog.com/entry/2025/07/21/224948
2026-04-14 20:29:20,6802418398511531798,かかりつけ医のためのBPSD対応向精神薬使用ガイドライン第3版ポイント解説,irjWCjSI3Xc,ok,https://hinyan1016.hatenablog.com/entry/2025/07/15/044000
2026-04-14 20:29:22,6802418398509446919,不眠に対する非薬物療法：最新エビデンスと日本の臨床現場における実践ガイド,aEJVRI-zfYg|l4bEQ8HrjIk|r-CSQSz2pPg,ok,https://hinyan1016.hatenablog.com/entry/2025/07/13/044315
2026-04-14 20:29:24,6802418398502304795,【一般内科医のための神経調節性失神ガイド】病態生理から最新治療、高齢者へのアプローチまで,pA66S94CA4k|hDyKQ3xNf8M,ok,https://hinyan1016.hatenablog.com/entry/2025/07/06/192148
2026-04-14 20:29:27,6802418398501803888,脳梗塞診療の20年を振り返る：tPAから血管内治療、そして個別化医療の未来へ,kwQzpREDV84|Gz73GgwIWto,ok,https://hinyan1016.hatenablog.com/entry/2025/07/06/130255
2026-04-14 20:29:29,6802418398500276760,脳波所見BIRDs (Brief Potentially Ictal Rhythmic Discharges) の臨床的意義と実践的アプローチ：ACNS 2021ガイドラインに基づく総説,TI2NcrPPOig,ok,https://hinyan1016.hatenablog.com/entry/2025/07/05/072731
2026-04-14 20:29:32,6802418398496102662,アルツハイマー型認知症治療の地殻変動：過去20年の進歩と未来への多角的挑戦,maPwyVk0QUI,ok,https://hinyan1016.hatenablog.com/entry/2025/07/03/091339
2026-04-14 20:29:34,6802418398492982676,2025年版：日本の予防接種一覧と年齢別ワクチン計画,90j3ufGdj0c,ok,https://hinyan1016.hatenablog.com/entry/2025/06/29/142925
2026-04-14 20:29:36,6802418398468713283,歯状核赤核淡蒼球ルイ体萎縮症（DRPLA）の総説,hq7ob5uEBps,ok,https://hinyan1016.hatenablog.com/entry/2025/06/10/083946
2026-04-14 20:29:38,6802418398461743544,回復期リハ病棟の対象疾患と神経領域の適応解説,QWpBJQXDLfs,ok,https://hinyan1016.hatenablog.com/entry/2025/06/05/120955
2026-04-14 20:29:40,6802418398458856967,BUN（血中尿素窒素）上昇の鑑別：一般内科医のための包括的解説,LCXe4vJVV_Y,ok,https://hinyan1016.hatenablog.com/entry/2025/06/03/152053
2026-04-14 20:29:42,6802418398458205519,良性発作性頭位めまい症（BPPV）の効果的な体操法：どの半規管にも対応できる実践的アプローチ,pcM1RIY4coM|9rYmGX2eXRU,ok,https://hinyan1016.hatenablog.com/entry/2025/06/03/082611
2026-04-14 20:29:44,6802418398456122810,「食べてすぐ寝ると牛になる」は本当？最新研究で分かった健康リスクと対策法,uynrMCO7qQk,ok,https://hinyan1016.hatenablog.com/entry/2025/06/01/222536
2026-04-14 20:29:47,6802418398450368228,ワーファリン用量調整の実践ポイント,Smt3Ursr7VY,ok,https://hinyan1016.hatenablog.com/entry/2025/05/29/140015
2026-04-14 20:29:49,6802418398441886069,悪性腫瘍関連脳梗塞（トルーソー症候群）に対する抗凝固療法の選択,a_9DE13j1Qg,ok,https://hinyan1016.hatenablog.com/entry/2025/05/23/192201
2026-04-14 20:29:50,6802418398411984148,低ナトリウム血症の臨床鑑別アプローチ,7uQe3ul6gYQ,ok,https://hinyan1016.hatenablog.com/entry/2025/05/06/151229
2026-04-14 20:29:52,6802418398410386374,高齢者によく見られる皮膚のかゆみ（加齢性掻痒症）とは,i-DqWGeU_bc,ok,https://hinyan1016.hatenablog.com/entry/2025/05/05/233646
2026-04-14 20:29:54,6802418398380798300,プレドニゾロン長期使用時の合併症対策と併用薬ガイド,PO75ESas3F8,ok,https://hinyan1016.hatenablog.com/entry/2025/04/26/081712
2026-04-14 20:29:56,6802418398379619695,アロチノロール生産中止による本態性振戦治療への影響と代替薬の現状,C9XeKM76R0Q,ok,https://hinyan1016.hatenablog.com/entry/2025/04/25/194043
2026-04-14 20:29:58,6802418398365013330,手根管症候群（しゅこんかんしょうこうぐん）の生活ガイド　2025年度最新版,vc3KXbWHQM4,ok,https://hinyan1016.hatenablog.com/entry/2025/04/21/174244
2026-04-14 20:30:00,6802418398344679918,内科医のためのARB処方ガイド：製剤ごとの特徴と臨床での使い分け,sJJ2hGiURKo,ok,https://hinyan1016.hatenablog.com/entry/2025/04/15/122215
2026-04-14 20:30:02,6802418398344622944,不眠症の非薬物療法：種類、効果とプライマリケアでの実践,JGV3jJv6R7Q,ok,https://hinyan1016.hatenablog.com/entry/2025/04/15/072144
2026-04-14 20:30:05,6802418398344480647,Evidence-based健康長寿戦略：高齢になっても元気でいるためにできること,maPwyVk0QUI,ok,https://hinyan1016.hatenablog.com/entry/2025/04/14/175142
2026-04-14 20:30:07,6802418398343857247,パーキンソン病における流涎（よだれ）：発生メカニズムから治療まで,Rzt5ymuB4aE,ok,https://hinyan1016.hatenablog.com/entry/2025/04/12/121241
2026-04-14 20:30:09,6802418398343701723,脳表ヘモジデリン沈着症 (Superficial Siderosis of the CNS): 最新の知見と臨床的アプローチ,p-ZSKhKyrqE,ok,https://hinyan1016.hatenablog.com/entry/2025/04/11/190147
2026-04-14 20:30:11,6802418398341889417,終末期における皮下点滴（Hypodermoclysis）の実践ガイド,KXjDUynpqJY,ok,https://hinyan1016.hatenablog.com/entry/2025/04/04/174249
2026-04-14 20:30:13,6802418398340466457,心不全診療の羅針盤：BNP/NT-proBNPを使いこなす～2025年改訂版 心不全診療ガイドラインを踏まえて～,suoTNGL_Vz4,ok,https://hinyan1016.hatenablog.com/entry/2025/03/30/095950
2026-04-14 20:30:15,6802418398340374932,2025年版心不全診療ガイドライン：最新の変更点と臨床的意義,1abSUWC3G3I,ok,https://hinyan1016.hatenablog.com/entry/2025/03/29/222757
2026-04-14 20:30:17,6802418398337896797,ADHD傾向の人・片付け苦手な人のための引っ越し整理整頓ガイド,FvoEb3EEy2w,ok,https://hinyan1016.hatenablog.com/entry/2025/03/20/083411
2026-04-14 20:30:19,6802418398337392217,高齢者に発症するアステリクシスを伴う一過性ミオクローヌス状態（TMA）：知っておくべき診断と治療,aopYs0x-h3U,ok,https://hinyan1016.hatenablog.com/entry/2025/03/18/074322
2026-04-14 20:30:21,6802418398334556684,グレープフルーツが薬を変える!? 知っておきたい柑橘類と薬の危険な関係,-p0xV6dyCDs,ok,https://hinyan1016.hatenablog.com/entry/2025/03/07/185303
